name,type,required,default,example,enum,description,path,interface_id,is_amount_field,is_quantity_field,is_time_field,is_status_field,is_id_field,suggested_db_column
shared_fba_transaction_customer_return_fee,string,是,,,,亚马逊物流客户退货费,data[].shared_fba_transaction_customer_return_fee,LX-09FE9E838C58,是,否,否,否,否,lx_shared_fba_transaction_customer_return_fee
shared_item_fee_adjustment,string,是,,,,库存调整费用,data[].shared_item_fee_adjustment,LX-09FE9E838C58,是,是,否,否,否,lx_shared_item_fee_adjustment
shared_labeling_fee,string,是,,,,标签费,data[].shared_labeling_fee,LX-09FE9E838C58,是,否,否,否,否,lx_shared_labeling_fee
shared_long_term_storage_fee,string,是,,,,长期仓储费差异,data[].shared_long_term_storage_fee,LX-09FE9E838C58,是,否,否,否,否,lx_shared_long_term_storage_fee
shared_netco_transaction,string,是,,,,Netco交易,data[].shared_netco_transaction,LX-09FE9E838C58,否,否,否,否,否,lx_shared_netco_transaction
shared_other_fba_inventory_fees,string,是,,,,其他仓储费,data[].shared_other_fba_inventory_fees,LX-09FE9E838C58,是,否,否,否,否,lx_shared_other_fba_inventory_fees
shared_others,string,是,,,,其他,data[].shared_others,LX-09FE9E838C58,否,否,否,否,否,lx_shared_others
shared_polybagging_fee,string,是,,,,塑料包装费,data[].shared_polybagging_fee,LX-09FE9E838C58,是,否,否,否,否,lx_shared_polybagging_fee
shared_reimbursements,string,是,,,,赔偿收入,data[].shared_reimbursements,LX-09FE9E838C58,否,否,否,否,否,lx_shared_reimbursements
shared_safe_t_reimbursement,string,是,,,,Safe-T索赔,data[].shared_safe_t_reimbursement,LX-09FE9E838C58,否,否,否,否,否,lx_shared_safe_t_reimbursement
shared_star_storage_fee,string,是,,,,卫星仓仓储费,data[].shared_star_storage_fee,LX-09FE9E838C58,是,否,否,否,否,lx_shared_star_storage_fee
shared_storage_renewal_billing,string,是,,,,库存续订费,data[].shared_storage_renewal_billing,LX-09FE9E838C58,否,是,否,否,否,lx_shared_storage_renewal_billing
shared_taping_fee,string,是,,,,胶带费,data[].shared_taping_fee,LX-09FE9E838C58,是,否,否,否,否,lx_shared_taping_fee
shipping_cost,string,是,,,,买家运费,data[].shipping_cost,LX-09FE9E838C58,是,否,否,否,否,lx_shipping_cost
sids,array,是,,,,店铺id，在msku维度数组中只有一条数据,data[].sids,LX-09FE9E838C58,否,否,否,否,否,lx_sids
small_image_url,string,是,,,,图片链接,data[].small_image_url,LX-09FE9E838C58,否,否,否,否,否,lx_small_image_url
sp_discount,double,是,,,,配送折扣,data[].sp_discount,LX-09FE9E838C58,否,是,否,否,否,lx_sp_discount
spend,string,是,,,,花费,data[].spend,LX-09FE9E838C58,否,否,否,否,否,lx_spend
spend_rate,string,是,,,,广告费率,data[].spend_rate,LX-09FE9E838C58,否,否,否,否,否,lx_spend_rate
tax_amount,string,是,,,,含税销售额,data[].tax_amount,LX-09FE9E838C58,是,否,否,否,否,lx_tax_amount
total_costs,string,是,,,,合计成本,data[].total_costs,LX-09FE9E838C58,是,否,否,否,否,lx_total_costs
total_other_granted,string,是,,,,其它收入,data[].total_other_granted,LX-09FE9E838C58,否,否,否,否,否,lx_total_other_granted
total_stock_fee,string,是,,,,仓储费,data[].total_stock_fee,LX-09FE9E838C58,是,否,否,否,否,lx_total_stock_fee
total_stock_fee_rate,string,是,,,,仓储费占比,data[].total_stock_fee_rate,LX-09FE9E838C58,是,否,否,否,否,lx_total_stock_fee_rate
volume,number,是,,,,销量,data[].volume,LX-09FE9E838C58,否,否,否,否,否,lx_volume
error_details,array,是,,,,数据校验失败时的错误详情,error_details,LX-09FE9E838C58,否,否,否,否,否,lx_error_details
message,string,是,,,,消息提示,message,LX-09FE9E838C58,否,否,否,否,否,lx_message
request_id,string,是,,,,请求链路id,request_id,LX-09FE9E838C58,否,否,否,否,是,lx_request_id
response_time,string,是,,,,响应时间,response_time,LX-09FE9E838C58,否,否,是,否,否,lx_response_time
total,int,是,,,,总数,total,LX-09FE9E838C58,否,否,否,否,否,lx_total
code,int,是,,,,响应码,code,LX-0A3BA5A66954,否,否,否,否,否,lx_code
data,object,是,,,,返回数据,data,LX-0A3BA5A66954,否,否,否,否,否,lx_data
list,array,是,,,,列表数据,data.list,LX-0A3BA5A66954,否,否,否,否,否,lx_list
amountNotPaid,string,是,,2500,,未付金额，还需支付的金额,data.list[].amountNotPaid,LX-0A3BA5A66954,是,否,否,否,否,lx_amount_not_paid
amountPaid,string,是,,1500.5,,已付金额，已完成支付的金额,data.list[].amountPaid,LX-0A3BA5A66954,是,否,否,否,否,lx_amount_paid
applyedAmount,string,是,,3500,,已请款金额，已完成请款的金额,data.list[].applyedAmount,LX-0A3BA5A66954,是,否,否,否,否,lx_applyed_amount
applyedDiscount,string,是,,50,,已请款折扣，已完成请款的折扣金额,data.list[].applyedDiscount,LX-0A3BA5A66954,是,是,否,否,否,lx_applyed_discount
applyedGoodsValue,string,是,,4500,,已请款货值，已完成请款的货物价值,data.list[].applyedGoodsValue,LX-0A3BA5A66954,否,否,否,否,否,lx_applyed_goods_value
applyingAmount,string,是,,2000,,申请中金额，正在请款流程中的金额,data.list[].applyingAmount,LX-0A3BA5A66954,是,否,否,否,否,lx_applying_amount
applyingDiscount,string,是,,30,,请款中折扣，正在请款流程中的折扣金额,data.list[].applyingDiscount,LX-0A3BA5A66954,是,是,否,否,否,lx_applying_discount
applyingGoodsValue,string,是,,3000,,请款中货值，正在请款流程中的货物价值,data.list[].applyingGoodsValue,LX-0A3BA5A66954,否,否,否,否,否,lx_applying_goods_value
applyingOrders,array,是,,"[54321,98765]",,请款中订单ID列表，正在请款流程中的订单,data.list[].applyingOrders,LX-0A3BA5A66954,否,否,否,否,否,lx_applying_orders
closeDate,string,是,,2024-11-15,,结清日期，格式：yyyy-MM-dd，完成付清的日期,data.list[].closeDate,LX-0A3BA5A66954,否,否,是,否,否,lx_close_date
closeTime,int,是,,1700000000,,结清时间戳，完成付清的时间戳（秒）,data.list[].closeTime,LX-0A3BA5A66954,否,否,是,否,否,lx_close_time
closedByUid,long,是,,1234567890,,结清操作人UID，完成付清的用户ID,data.list[].closedByUid,LX-0A3BA5A66954,否,否,否,否,否,lx_closed_by_uid
closedByUser,string,是,,张三,,结清操作人姓名，完成付清的操作人员,data.list[].closedByUser,LX-0A3BA5A66954,否,否,否,否,否,lx_closed_by_user
closedRemark,string,是,,已全额付清,,结清备注，付清时填写的备注说明,data.list[].closedRemark,LX-0A3BA5A66954,否,否,否,否,否,lx_closed_remark
currency,string,是,,CNY,,币种代码，费用金额使用的货币类型，如：CNY、USD,data.list[].currency,LX-0A3BA5A66954,是,否,否,否,否,lx_currency
customOrderSn,string,是,,CUSTOM-2024-001,,自定义单号，用户自定义的订单编号,data.list[].customOrderSn,LX-0A3BA5A66954,否,否,否,否,是,lx_custom_order_sn
discountAmount,string,是,,100,,折扣金额，优惠折扣的金额,data.list[].discountAmount,LX-0A3BA5A66954,是,是,否,否,否,lx_discount_amount
fee,string,是,,5000,,费用金额，其他费用的总金额,data.list[].fee,LX-0A3BA5A66954,是,否,否,否,否,lx_fee
feeTypeId,long,是,,1234567890,,费用类型ID，费用分类的唯一标识,data.list[].feeTypeId,LX-0A3BA5A66954,是,否,否,否,是,lx_fee_type_id
feeTypeName,string,是,,运输费,,费用类型名称，费用分类的名称,data.list[].feeTypeName,LX-0A3BA5A66954,是,否,否,否,否,lx_fee_type_name
icon,string,是,,icon_other_fee.png,,图标标识，费用类型的图标地址或标识,data.list[].icon,LX-0A3BA5A66954,是,否,否,否,是,lx_icon
id,int,是,,1001,,其他费用记录ID，唯一标识,data.list[].id,LX-0A3BA5A66954,是,否,否,否,是,lx_id
isAutoDone,int,是,,0,"0-否, 1-是，标识是否系统自动结清","是否自动完成，枚举值：0-否, 1-是，标识是否系统自动结清",data.list[].isAutoDone,LX-0A3BA5A66954,否,否,否,否,是,lx_is_auto_done
notApplyAmount,string,是,,1000,,未请款金额，还未发起请款的金额,data.list[].notApplyAmount,LX-0A3BA5A66954,是,否,否,否,否,lx_not_apply_amount
optRealname,string,是,,李四,,采购员,data.list[].optRealname,LX-0A3BA5A66954,否,否,否,否,否,lx_opt_realname
optUid,long,是,,1234567890,,创建操作人UID，创建该费用的用户ID,data.list[].optUid,LX-0A3BA5A66954,是,否,否,否,否,lx_opt_uid
orderSn,string,是,,PO202401010001,,订单编号，关联的采购单号,data.list[].orderSn,LX-0A3BA5A66954,否,否,否,否,是,lx_order_sn
paidOrders,array,是,,"[12345,67890]",,已付款请款单ID列表，记录已关联的付款单据,data.list[].paidOrders,LX-0A3BA5A66954,否,否,否,否,否,lx_paid_orders
payStatus,int,是,,2,"0-未申请, 1-申请中, 2-已申请, 3-已付清","付款状态，枚举值：0-未申请, 1-申请中, 2-已申请, 3-已付清",data.list[].payStatus,LX-0A3BA5A66954,否,否,否,是,否,lx_pay_status
payStatusText,string,是,,未付清,,付款状态文本描述，如：未付清、已付清等,data.list[].payStatusText,LX-0A3BA5A66954,否,否,否,是,否,lx_pay_status_text
payableAmount,string,是,,5000,,应付金额，需要支付的总金额,data.list[].payableAmount,LX-0A3BA5A66954,是,否,否,否,否,lx_payable_amount
purchaserId,long,是,,1234567890,,采购方ID，发起采购的组织或个人ID,data.list[].purchaserId,LX-0A3BA5A66954,否,否,否,否,否,lx_purchaser_id
purchaserName,string,是,,深圳采购中心,,采购方名称，发起采购的组织或个人名称,data.list[].purchaserName,LX-0A3BA5A66954,否,否,否,否,否,lx_purchaser_name
supplierId,long,是,,1234567890,,应付对象ID，供应商或应付方的ID,data.list[].supplierId,LX-0A3BA5A66954,否,否,否,否,否,lx_supplier_id
supplierName,string,是,,顺丰物流,,应付对象名称，供应商或应付方的名称,data.list[].supplierName,LX-0A3BA5A66954,否,否,否,否,否,lx_supplier_name
unapplyGoodsValue,string,是,,1500,,未请款货值，还未发起请款的货物价值,data.list[].unapplyGoodsValue,LX-0A3BA5A66954,否,否,否,否,否,lx_unapply_goods_value
updateUid,long,是,,1234567890,,更新操作人UID，最后修改该记录的用户ID,data.list[].updateUid,LX-0A3BA5A66954,否,否,是,否,否,lx_update_uid
wareHouseName,string,是,,华南仓库,,仓库名称，关联的仓库名称,data.list[].wareHouseName,LX-0A3BA5A66954,否,否,否,否,否,lx_ware_house_name
wid,long,是,,1234567890,,仓库ID，关联的仓库唯一标识,data.list[].wid,LX-0A3BA5A66954,否,否,否,否,是,lx_wid
total,int,是,,100,,总记录数,data.total,LX-0A3BA5A66954,否,否,否,否,否,lx_total
error_details,array,是,,,,错误详情,error_details,LX-0A3BA5A66954,否,否,否,否,否,lx_error_details
message,string,是,,,,提示信息,message,LX-0A3BA5A66954,否,否,否,否,否,lx_message
request_id,string,是,,,,请求id,request_id,LX-0A3BA5A66954,否,否,否,否,是,lx_request_id
response_time,string,是,,,,响应时间,response_time,LX-0A3BA5A66954,否,否,是,否,否,lx_response_time
total,int,是,,,,总记录数,total,LX-0A3BA5A66954,否,否,否,否,否,lx_total
code,int,是,,0,,状态码，0 成功,code,LX-0B7D3781D062,否,否,否,是,否,lx_code
data,array,是,,,,数据,data,LX-0B7D3781D062,否,否,否,否,否,lx_data
error_details,array,是,,,,错误信息,error_details,LX-0B7D3781D062,否,否,否,否,否,lx_error_details
message,string,是,,操作成功,,响应消息,message,LX-0B7D3781D062,否,否,否,否,否,lx_message
request_id,string,是,,8DFEE1CA-EC9B-F401-5D41-9F95251D5D50,,请求链路id,request_id,LX-0B7D3781D062,否,否,否,否,是,lx_request_id
response_time,string,是,,2020-09-21 15:48:58,,响应时间,response_time,LX-0B7D3781D062,否,否,是,否,否,lx_response_time
total,int,是,,,,,total,LX-0B7D3781D062,否,否,否,否,否,lx_total
code,int,是,,0,,状态码，0 成功,code,LX-0BAC0252E36F,否,否,否,是,否,lx_code
data,array,是,,,,响应数据,data,LX-0BAC0252E36F,否,否,否,否,否,lx_data
error_details,array,是,,,,错误信息,error_details,LX-0BAC0252E36F,否,否,否,否,否,lx_error_details
message,string,是,,success,,提示消息,message,LX-0BAC0252E36F,否,否,否,否,否,lx_message
request_id,string,是,,81CA6A9A-A5C4-8B5E-5FED-E1C2EC04753C,,请求链路id,request_id,LX-0BAC0252E36F,否,否,否,否,是,lx_request_id
response_time,string,是,,2020-12-01 12:11:12,,响应时间,response_time,LX-0BAC0252E36F,否,否,是,否,否,lx_response_time
total,int,是,,0,,总数,total,LX-0BAC0252E36F,否,否,否,否,否,lx_total
code,int,是,,0,,状态码，0：成功,code,LX-0BB27D85E792,否,否,否,是,否,lx_code
data,object,是,,,,响应数据,data,LX-0BB27D85E792,否,否,否,否,否,lx_data
configList,array,是,,,,利润配置项列表，用于前端渲染动态列,data.configList,LX-0BB27D85E792,是,否,否,否,否,lx_config_list
displayFormat,int,是,,2,,显示格式：1=整数，2=金额，3=百分比,data.configList[].displayFormat,LX-0BB27D85E792,是,否,否,否,否,lx_display_format
displayFormatName,string,是,,金额,,显示格式名称,data.configList[].displayFormatName,LX-0BB27D85E792,否,否,否,否,否,lx_display_format_name
fields,array,是,,,,关联的明细字段列表,data.configList[].fields,LX-0BB27D85E792,否,否,否,否,否,lx_fields
displayName,string,是,,销售额,,显示名称,data.configList[].fields.displayName,LX-0BB27D85E792,否,否,否,否,否,lx_display_name
fieldName,string,是,,salesAmount,,字段名称,data.configList[].fields.fieldName,LX-0BB27D85E792,否,否,否,否,否,lx_field_name
platformCodes,array,是,,"[""AMAZON""]",,适用的平台代码列表,data.configList[].fields.platformCodes,LX-0BB27D85E792,否,否,否,否,否,lx_platform_codes
itemField,string,是,,salesAmount,,二级利润项目字段名,data.configList[].itemField,LX-0BB27D85E792,是,否,否,否,否,lx_item_field
itemName,string,是,,销售额,,二级利润项目,data.configList[].itemName,LX-0BB27D85E792,是,否,否,否,否,lx_item_name
itemType,int,是,,1,"1=收入,2=税费,3=费用,4=成本,5=利润","类型：1=收入,2=税费,3=费用,4=成本,5=利润",data.configList[].itemType,LX-0BB27D85E792,是,否,否,否,否,lx_item_type
itemTypeName,string,是,,收入,,类型名称,data.configList[].itemTypeName,LX-0BB27D85E792,否,否,否,否,否,lx_item_type_name
parentItemName,string,是,,平台收入,,一级利润项目,data.configList[].parentItemName,LX-0BB27D85E792,是,否,否,否,否,lx_parent_item_name
sortOrder,int,是,,1,,排序顺序,data.configList[].sortOrder,LX-0BB27D85E792,否,否,否,否,否,lx_sort_order
tooltip,string,是,,,,气泡注释,data.configList[].tooltip,LX-0BB27D85E792,否,否,否,否,否,lx_tooltip
dataList,array,是,,,,数据列表,data.dataList,LX-0BB27D85E792,否,否,否,否,否,lx_data_list
area,string,是,,US,,站点（区域）,data.dataList[].area,LX-0BB27D85E792,否,否,否,否,否,lx_area
asin,string,是,,B0ABC12345,,ASIN,data.dataList[].asin,LX-0BB27D85E792,否,否,否,否,否,lx_asin
brand,string,是,,品牌A,,品牌,data.dataList[].brand,LX-0BB27D85E792,否,否,否,否,否,lx_brand
category,string,是,,分类A,,分类,data.dataList[].category,LX-0BB27D85E792,否,否,否,否,否,lx_category
costSource,string,是,,固定值,,成本来源： 固定值 销售出库单 WFS批次成本 平台发货仓 取消单无成本 多渠道配送 退货入库单,data.dataList[].costSource,LX-0BB27D85E792,是,否,否,否,否,lx_cost_source
country,string,是,,US,,国家,data.dataList[].country,LX-0BB27D85E792,否,是,否,否,否,lx_country
currency,string,是,,USD,,币种,data.dataList[].currency,LX-0BB27D85E792,否,否,否,否,否,lx_currency
currencyIcon,string,是,,$,,币种图标,data.dataList[].currencyIcon,LX-0BB27D85E792,否,否,否,否,否,lx_currency_icon
developer,string,是,,张三,,开发人,data.dataList[].developer,LX-0BB27D85E792,否,否,否,否,否,lx_developer
hasOriginalOrder,Boolean,是,,true,,是否有原始订单,data.dataList[].hasOriginalOrder,LX-0BB27D85E792,否,否,否,否,否,lx_has_original_order
localSku,string,是,,SKU001,,SKU,data.dataList[].localSku,LX-0BB27D85E792,否,否,否,否,否,lx_local_sku
msku,string,是,,MSKU001,,MSKU,data.dataList[].msku,LX-0BB27D85E792,否,否,否,否,否,lx_msku
mskuId,string,是,,123456,,MSKU ID,data.dataList[].mskuId,LX-0BB27D85E792,否,否,否,否,是,lx_msku_id
orderItemNo,string,是,,12345678901234,,平台子单号,data.dataList[].orderItemNo,LX-0BB27D85E792,否,否,否,否,是,lx_order_item_no
packageNo,string,是,,BG202501001,,包裹号,data.dataList[].packageNo,LX-0BB27D85E792,否,否,否,否,否,lx_package_no
platformCode,string,是,,AMAZON,,平台代码,data.dataList[].platformCode,LX-0BB27D85E792,否,否,否,否,否,lx_platform_code
platformName,string,是,,亚马逊,,平台名称,data.dataList[].platformName,LX-0BB27D85E792,否,否,否,否,否,lx_platform_name
platformOrderNo,string,是,,111-1234567-1234567,,平台单号,data.dataList[].platformOrderNo,LX-0BB27D85E792,否,否,否,否,是,lx_platform_order_no
productName,string,是,,示例产品,,品名,data.dataList[].productName,LX-0BB27D85E792,否,否,否,否,否,lx_product_name
profitItems,object,是,,"{""salesAmount"": ""100.00""}",,利润项，key为小写驼峰字段名，value为格式化后的值,data.dataList[].profitItems,LX-0BB27D85E792,是,否,否,否,否,lx_profit_items
purchaseDate,string,是,,2025-11-01,,下单时间,data.dataList[].purchaseDate,LX-0BB27D85E792,否,否,是,否,否,lx_purchase_date
purchaseTime,string,是,,2025-11-01 12:00:00,,下单时间，格式：yyyy-MM-dd HH:mm:ss,data.dataList[].purchaseTime,LX-0BB27D85E792,否,否,是,否,否,lx_purchase_time
settlementTime,string,是,,2025-11-15,,结算日期,data.dataList[].settlementTime,LX-0BB27D85E792,否,否,是,否,否,lx_settlement_time
shipmentDate,string,是,,2025-11-02,,发货日期,data.dataList[].shipmentDate,LX-0BB27D85E792,否,否,是,否,否,lx_shipment_date
shipmentTime,string,是,,2025-11-02 12:00:00,,标发时间，格式：yyyy-MM-dd HH:mm:ss,data.dataList[].shipmentTime,LX-0BB27D85E792,否,否,是,否,否,lx_shipment_time
skc,string,是,,SKC001,,SKC,data.dataList[].skc,LX-0BB27D85E792,否,否,否,否,否,lx_skc
